FID,serial,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,id_zonamusculacion,nomzonamusculacion,ubicacion,foto,id_maquina,nommaquina,nivel,icono,funcion,desarrollo,precauciones,maquinafoto1,maquinafoto2,x,y
da_zonasMusculacion.fid--295bdb9_15f70688162_160d,24443,POINT (-4.542434999826504 36.725877034793314),,,,,,,-1,-1,-1,0,,124,Cl. La Cenicienta,Números  5-7,http://geoportal.malaga.eu/img/deportes/fz_124.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,362264.3257,4065572.5174
da_zonasMusculacion.fid--295bdb9_15f70688162_160e,24444,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_160f,24446,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_1610,24447,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_1611,24448,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,16,Masaje de espalda 2,2,http://geoportal.malaga.eu/img/deportes/im16.png,Descargar la musculatura dorsal.,"Repose la espalda sobre los rodillos.Apoye las manos en las barras laterales. Desplácese lentamente sobre el rodillo de arriba a abajo, flexionando las rodillas.",Presionar la espalda con moderación.Evitar una flexión excesiva de las rodillas.,http://geoportal.malaga.eu/img/deportes/fm_16_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_16_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_1612,24449,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_1613,24450,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_1614,24451,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_1615,24452,POINT (-4.5689870004408135 36.73459903445292),,,,,,,-1,-1,-1,0,,125,Cl. Cartaojal,Números 15-17-19-21,http://geoportal.malaga.eu/img/deportes/fz_125.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,359908.9787,4066578.6474
da_zonasMusculacion.fid--295bdb9_15f70688162_1616,24453,POINT (-4.550970999774192 36.72752103463556),,,,,,,-1,-1,-1,0,,126,Cl. Fausto,Número 14,http://geoportal.malaga.eu/img/deportes/fz_126.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,361504.9815,4065767.211
da_zonasMusculacion.fid--295bdb9_15f70688162_1617,24454,POINT (-4.550970999774192 36.72752103463556),,,,,,,-1,-1,-1,0,,126,Cl. Fausto,Número 14,http://geoportal.malaga.eu/img/deportes/fz_126.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,361504.9815,4065767.211
da_zonasMusculacion.fid--295bdb9_15f70688162_1618,24455,POINT (-4.550970999774192 36.72752103463556),,,,,,,-1,-1,-1,0,,126,Cl. Fausto,Número 14,http://geoportal.malaga.eu/img/deportes/fz_126.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,361504.9815,4065767.211
da_zonasMusculacion.fid--295bdb9_15f70688162_1619,24456,POINT (-4.550970999774192 36.72752103463556),,,,,,,-1,-1,-1,0,,126,Cl. Fausto,Número 14,http://geoportal.malaga.eu/img/deportes/fz_126.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,361504.9815,4065767.211
da_zonasMusculacion.fid--295bdb9_15f70688162_161a,24457,POINT (-4.550970999774192 36.72752103463556),,,,,,,-1,-1,-1,0,,126,Cl. Fausto,Número 14,http://geoportal.malaga.eu/img/deportes/fz_126.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,361504.9815,4065767.211
da_zonasMusculacion.fid--295bdb9_15f70688162_161b,24458,POINT (-4.550970999774192 36.72752103463556),,,,,,,-1,-1,-1,0,,126,Cl. Fausto,Número 14,http://geoportal.malaga.eu/img/deportes/fz_126.jpg,52,Press de banca vertical,3,http://geoportal.malaga.eu/img/deportes/im52.png,"Desarrollar la musculatura de miembros superiores, pecho y hombros.Mejorar movilidad de hombros y codos.","Sentado en la silla, sujete las manillas con ambas manos y empuje lentamente hasta extender completamente los brazos.",Debe realizar movimientos lentos y controlados. No retenga la respiración durante la ejecución.,http://geoportal.malaga.eu/img/deportes/fm_52_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_52_2.jpg,361504.9815,4065767.211
da_zonasMusculacion.fid--295bdb9_15f70688162_161c,24459,POINT (-4.5341529997801935 36.72091603425875),,,,,,,-1,-1,-1,0,,127,Cl. Esopo,Número 1,http://geoportal.malaga.eu/img/deportes/fz_127.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,362995.125,4065010.2691
da_zonasMusculacion.fid--295bdb9_15f70688162_161d,24460,POINT (-4.5341529997801935 36.72091603425875),,,,,,,-1,-1,-1,0,,127,Cl. Esopo,Número 1,http://geoportal.malaga.eu/img/deportes/fz_127.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,362995.125,4065010.2691
da_zonasMusculacion.fid--295bdb9_15f70688162_161e,24461,POINT (-4.5341529997801935 36.72091603425875),,,,,,,-1,-1,-1,0,,127,Cl. Esopo,Número 1,http://geoportal.malaga.eu/img/deportes/fz_127.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,362995.125,4065010.2691
da_zonasMusculacion.fid--295bdb9_15f70688162_161f,24462,POINT (-4.5341529997801935 36.72091603425875),,,,,,,-1,-1,-1,0,,127,Cl. Esopo,Número 1,http://geoportal.malaga.eu/img/deportes/fz_127.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,362995.125,4065010.2691
da_zonasMusculacion.fid--295bdb9_15f70688162_1620,24463,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1621,24464,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1622,24465,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1623,24466,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1624,24467,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1625,24468,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1626,24469,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1627,24470,POINT (-4.545911000152029 36.70468603480406),,,,,,,-1,-1,-1,0,,128,"Cmno. Santa Agueda,",Número 12 (Antigua Estación de Campanillas),http://geoportal.malaga.eu/img/deportes/fz_128.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,361915.9751,4063226.6015
da_zonasMusculacion.fid--295bdb9_15f70688162_1628,24471,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,11,Escalera de dedos,1,http://geoportal.malaga.eu/img/deportes/im11.png,Aumentar la amplitud de movimientos del hombro.Ejercitar los dedos.,"Nos colocamos frente a la máquina, con la espalda erguida, piernas separadas y ligeramente flexionadas. Ponemos un dedo índice en el escalón situado a la altura del pecho, y vamos subiendo subiendo lenta y consecutivamente, intentando tocar con cada dedo de la mano un escalón diferente. Una vez que alcancemos la altura máxima, repetiremos el ejercicio, esta vez de arriba hacia abajo.Y después, repetimos el ejercicio con los dedos de la otra mano.","Evitar permanecer con la barbilla hacia arriba, para prevenir molestias cervicales.",http://geoportal.malaga.eu/img/deportes/fm_11_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_11_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_1629,24472,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,13,Giro de cintura sentado,1,http://geoportal.malaga.eu/img/deportes/im13.png,Mejorar la musculatura abdominal.,"Sentados sobre la plataforma giratoria, con las manos agarrando la empuñadura, realizamos rotaciones de caderas, llevando rodillas de un lado a otro y manteniendo quietos los hombros.",Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_13_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_13_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_162a,24473,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_162b,24474,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,5,Barras paralelas verticales,1,http://geoportal.malaga.eu/img/deportes/im5.png,Fortalecer los músculos de glúteos y muslos.,"Colóquese entre las dos barras con las manos agarradas a los asideros a la altura del pecho. Flexione sus rodillas y vuelva a ponerse erguido, sin levantar los talones del suelo ni desplazar las manos por la barra.",Mantener la espalda recta durante la ejecución.No flexionar excesivamente las rodillas.,http://geoportal.malaga.eu/img/deportes/fm_5_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_5_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_162c,24475,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,8,Bicicleta doble de pies y manos,1,http://geoportal.malaga.eu/img/deportes/im8.png,Aumentar la resistencia de los miembros inferiores y superiores.Mejorar la amplitud articular en la rodilla.,"Siéntese en el banco, coloque ambos pies sobre los pedales y las manos sobre los asideros. Pedalee de manera coordinada hacia delante.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_8_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_8_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_162d,24476,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_162e,24477,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_162f,24478,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_1630,24479,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,46,Espaldera inclinada,3,http://geoportal.malaga.eu/img/deportes/im46.png,Aumentar la amplitud de movimientos en hombros y columna.,Apoye la espalda cuidadosamente sobre la estructura y eleve los brazos hasta agarrar el arco superior.,Ejercicio contraindicado para personas con problemas de espalda y cuello. No se deben elevar las piernas.,http://geoportal.malaga.eu/img/deportes/fm_46_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_46_2.jpg,359985.6272,4066344.91
